shape               : [16, 32]
no_mutate           : False
mutate_func         : gauss
mutate_fraction     : 0.15
mutate_deviation    : 0.5
score_limit         : 10000
balls               : 30
population_size     : 80
childs              : 3
generation_count    : 1000
sandbox_width       : 600
sandbox_height      : 600
random_state        : None

Starting...

Generation:    115, Last:   1158, Mean:    188, Best:   2035
Generation:    116, Last:   2832, Mean:    246, Best:   2832
Generation:    117, Last:   1029, Mean:    210, Best:   2832
Generation:    118, Last:   1299, Mean:    303, Best:   2832
Generation:    119, Last:   1458, Mean:    296, Best:   2832
Generation:    120, Last:   1384, Mean:    209, Best:   2832
Generation:    121, Last:   1703, Mean:    271, Best:   2832
Generation:    122, Last:   1685, Mean:    289, Best:   2832
Generation:    123, Last:    784, Mean:    280, Best:   2832
Generation:    124, Last:   1287, Mean:    270, Best:   2832
Generation:    125, Last:   1335, Mean:    270, Best:   2832
Generation:    126, Last:    767, Mean:    236, Best:   2832
Generation:    127, Last:   1504, Mean:    293, Best:   2832
Generation:    128, Last:   1926, Mean:    389, Best:   2832
Generation:    129, Last:   2349, Mean:    368, Best:   2832
Generation:    130, Last:   1647, Mean:    321, Best:   2832
Generation:    131, Last:   1380, Mean:    274, Best:   2832
Generation:    132, Last:   1859, Mean:    368, Best:   2832
Generation:    133, Last:   2289, Mean:    398, Best:   2832
Generation:    134, Last:   1503, Mean:    323, Best:   2832
Generation:    135, Last:   1616, Mean:    378, Best:   2832
Generation:    136, Last:   2402, Mean:    325, Best:   2832
Generation:    137, Last:   2406, Mean:    415, Best:   2832
Generation:    138, Last:   2725, Mean:    310, Best:   2832
Generation:    139, Last:   1014, Mean:    278, Best:   2832
Generation:    140, Last:   1862, Mean:    352, Best:   2832
Generation:    141, Last:   1854, Mean:    361, Best:   2832
Generation:    142, Last:   1563, Mean:    357, Best:   2832
Generation:    143, Last:   1674, Mean:    354, Best:   2832
Generation:    144, Last:   1755, Mean:    351, Best:   2832
Generation:    145, Last:   1934, Mean:    382, Best:   2832
Generation:    146, Last:   2063, Mean:    343, Best:   2832
Generation:    147, Last:   2387, Mean:    323, Best:   2832
Generation:    148, Last:   1457, Mean:    303, Best:   2832
Generation:    149, Last:   2424, Mean:    335, Best:   2832
Generation:    150, Last:   1995, Mean:    391, Best:   2832
Generation:    151, Last:   2481, Mean:    396, Best:   2832
Generation:    152, Last:   2679, Mean:    345, Best:   2832
Generation:    153, Last:    998, Mean:    296, Best:   2832
Generation:    154, Last:   3183, Mean:    444, Best:   3183
Generation:    155, Last:   2013, Mean:    404, Best:   3183
Generation:    156, Last:   1312, Mean:    379, Best:   3183
Generation:    157, Last:   2968, Mean:    434, Best:   3183
Generation:    158, Last:   1496, Mean:    359, Best:   3183
Generation:    159, Last:   2293, Mean:    404, Best:   3183
Generation:    160, Last:   1824, Mean:    450, Best:   3183
Generation:    161, Last:   6282, Mean:    451, Best:   6282
Generation:    162, Last:   1647, Mean:    397, Best:   6282
Generation:    163, Last:   3070, Mean:    529, Best:   6282
Generation:    164, Last:   1831, Mean:    382, Best:   6282
Generation:    165, Last:   2020, Mean:    435, Best:   6282
Generation:    166, Last:   3920, Mean:    359, Best:   6282
Generation:    167, Last:   2812, Mean:    449, Best:   6282
Generation:    168, Last:   5581, Mean:    549, Best:   6282
Generation:    169, Last:   2527, Mean:    431, Best:   6282
Generation:    170, Last:   4285, Mean:    482, Best:   6282
Generation:    171, Last:   2066, Mean:    421, Best:   6282
Generation:    172, Last:   1957, Mean:    358, Best:   6282
Generation:    173, Last:   3924, Mean:    522, Best:   6282
Generation:    174, Last:   6376, Mean:    534, Best:   6376
Generation:    175, Last:   2406, Mean:    462, Best:   6376
Generation:    176, Last:   1889, Mean:    450, Best:   6376
Generation:    177, Last:   2848, Mean:    463, Best:   6376
Generation:    178, Last:   2134, Mean:    388, Best:   6376
Generation:    179, Last:   2336, Mean:    488, Best:   6376
Generation:    180, Last:   2458, Mean:    437, Best:   6376
Generation:    181, Last:   4585, Mean:    484, Best:   6376
Generation:    182, Last:   3946, Mean:    595, Best:   6376
Generation:    183, Last:   2559, Mean:    534, Best:   6376
Generation:    184, Last:   2130, Mean:    465, Best:   6376
Generation:    185, Last:   2087, Mean:    504, Best:   6376
Generation:    186, Last:   2178, Mean:    440, Best:   6376
Generation:    187, Last:   3215, Mean:    399, Best:   6376
Generation:    188, Last:   1471, Mean:    477, Best:   6376
Generation:    189, Last:   2341, Mean:    521, Best:   6376
Generation:    190, Last:   1813, Mean:    440, Best:   6376
Generation:    191, Last:   1862, Mean:    500, Best:   6376
Generation:    192, Last:   3215, Mean:    513, Best:   6376
Generation:    193, Last:   2748, Mean:    466, Best:   6376
Generation:    194, Last:   2114, Mean:    380, Best:   6376
Generation:    195, Last:   2373, Mean:    493, Best:   6376
Generation:    196, Last:   2253, Mean:    421, Best:   6376
Generation:    197, Last:   3458, Mean:    430, Best:   6376
Generation:    198, Last:   4238, Mean:    501, Best:   6376
Generation:    199, Last:   2528, Mean:    488, Best:   6376
Generation:    200, Last:   2382, Mean:    405, Best:   6376
Generation:    201, Last:   1977, Mean:    538, Best:   6376
Generation:    202, Last:   1798, Mean:    478, Best:   6376
Generation:    203, Last:   1910, Mean:    473, Best:   6376
Generation:    204, Last:   3153, Mean:    551, Best:   6376
Generation:    205, Last:   4105, Mean:    484, Best:   6376
Generation:    206, Last:   2292, Mean:    536, Best:   6376
Generation:    207, Last:   2864, Mean:    472, Best:   6376
Generation:    208, Last:   1910, Mean:    413, Best:   6376
Generation:    209, Last:   1830, Mean:    382, Best:   6376
Generation:    210, Last:   1720, Mean:    412, Best:   6376
Generation:    211, Last:   2401, Mean:    495, Best:   6376
Generation:    212, Last:   3020, Mean:    575, Best:   6376
Generation:    213, Last:   2831, Mean:    565, Best:   6376
Generation:    214, Last:   1972, Mean:    466, Best:   6376
Generation:    215, Last:   3393, Mean:    435, Best:   6376
Generation:    216, Last:   2286, Mean:    479, Best:   6376
Generation:    217, Last:   2139, Mean:    503, Best:   6376
Generation:    218, Last:   5328, Mean:    687, Best:   6376
Generation:    219, Last:   1669, Mean:    432, Best:   6376
Generation:    220, Last:   2758, Mean:    530, Best:   6376
Generation:    221, Last:   4346, Mean:    571, Best:   6376
Generation:    222, Last:   2903, Mean:    515, Best:   6376
Generation:    223, Last:   3051, Mean:    527, Best:   6376
Generation:    224, Last:   2604, Mean:    567, Best:   6376
Generation:    225, Last:   4364, Mean:    605, Best:   6376
Generation:    226, Last:   3456, Mean:    656, Best:   6376
Generation:    227, Last:   4918, Mean:    785, Best:   6376
Generation:    228, Last:   3970, Mean:    654, Best:   6376
Generation:    229, Last:   2736, Mean:    499, Best:   6376
Generation:    230, Last:   2458, Mean:    507, Best:   6376
Generation:    231, Last:   3807, Mean:    567, Best:   6376
Generation:    232, Last:   1850, Mean:    522, Best:   6376
Generation:    233, Last:   2117, Mean:    507, Best:   6376
Generation:    234, Last:   3986, Mean:    659, Best:   6376
Generation:    235, Last:   3239, Mean:    623, Best:   6376
Generation:    236, Last:   3384, Mean:    576, Best:   6376
Generation:    237, Last:   2673, Mean:    694, Best:   6376
Generation:    238, Last:   3750, Mean:    763, Best:   6376
Generation:    239, Last:   4414, Mean:    658, Best:   6376
Generation:    240, Last:   3161, Mean:    649, Best:   6376
Generation:    241, Last:   4379, Mean:    658, Best:   6376
Generation:    242, Last:   1925, Mean:    539, Best:   6376
Generation:    243, Last:   3967, Mean:    668, Best:   6376
Generation:    244, Last:   2680, Mean:    628, Best:   6376
Generation:    245, Last:   2071, Mean:    508, Best:   6376
Generation:    246, Last:   3232, Mean:    551, Best:   6376
Generation:    247, Last:   3341, Mean:    612, Best:   6376
Generation:    248, Last:   2865, Mean:    624, Best:   6376
Generation:    249, Last:   2222, Mean:    625, Best:   6376
Generation:    250, Last:   3940, Mean:    502, Best:   6376
Generation:    251, Last:   2511, Mean:    612, Best:   6376
Generation:    252, Last:   2672, Mean:    564, Best:   6376
Generation:    253, Last:   2559, Mean:    604, Best:   6376
Generation:    254, Last:   1574, Mean:    461, Best:   6376
Generation:    255, Last:   2113, Mean:    541, Best:   6376
Generation:    256, Last:   2812, Mean:    523, Best:   6376
Generation:    257, Last:   3669, Mean:    666, Best:   6376
Generation:    258, Last:   2174, Mean:    550, Best:   6376
Generation:    259, Last:   2839, Mean:    555, Best:   6376
Generation:    260, Last:   3976, Mean:    521, Best:   6376
Generation:    261, Last:   3994, Mean:    515, Best:   6376
Generation:    262, Last:   3132, Mean:    642, Best:   6376
Generation:    263, Last:   5277, Mean:    656, Best:   6376
Generation:    264, Last:   2851, Mean:    525, Best:   6376
Generation:    265, Last:   1876, Mean:    555, Best:   6376
Generation:    266, Last:   2441, Mean:    628, Best:   6376
Generation:    267, Last:   3457, Mean:    778, Best:   6376
Generation:    268, Last:   2377, Mean:    601, Best:   6376
Generation:    269, Last:   3799, Mean:    613, Best:   6376
Generation:    270, Last:   2143, Mean:    565, Best:   6376
Generation:    271, Last:   2553, Mean:    489, Best:   6376
Generation:    272, Last:   4075, Mean:    713, Best:   6376
Generation:    273, Last:   2999, Mean:    588, Best:   6376
Generation:    274, Last:   2331, Mean:    556, Best:   6376
Generation:    275, Last:   3029, Mean:    685, Best:   6376
Generation:    276, Last:   4980, Mean:    600, Best:   6376
Generation:    277, Last:   1915, Mean:    590, Best:   6376
Generation:    278, Last:   2546, Mean:    600, Best:   6376
Generation:    279, Last:   2043, Mean:    545, Best:   6376
Generation:    280, Last:   2353, Mean:    558, Best:   6376
Generation:    281, Last:   2465, Mean:    665, Best:   6376
Generation:    282, Last:   2411, Mean:    605, Best:   6376
Generation:    283, Last:   2869, Mean:    673, Best:   6376
Generation:    284, Last:   3433, Mean:    544, Best:   6376
Generation:    285, Last:   2422, Mean:    554, Best:   6376
Generation:    286, Last:   2024, Mean:    522, Best:   6376
Generation:    287, Last:   2122, Mean:    564, Best:   6376
Generation:    288, Last:   2265, Mean:    617, Best:   6376
Generation:    289, Last:   8459, Mean:    697, Best:   8459
Generation:    290, Last:   2644, Mean:    618, Best:   8459
Generation:    291, Last:   2920, Mean:    675, Best:   8459
Generation:    292, Last:   2166, Mean:    514, Best:   8459
Generation:    293, Last:   2157, Mean:    557, Best:   8459
Generation:    294, Last:   3525, Mean:    584, Best:   8459
Generation:    295, Last:   4475, Mean:    637, Best:   8459
Generation:    296, Last:   3540, Mean:    665, Best:   8459
Generation:    297, Last:   3389, Mean:    657, Best:   8459
Generation:    298, Last:   2442, Mean:    559, Best:   8459
Generation:    299, Last:   3806, Mean:    698, Best:   8459
Generation:    300, Last:   2763, Mean:    616, Best:   8459
Generation:    301, Last:   4604, Mean:    660, Best:   8459
Generation:    302, Last:   4079, Mean:    668, Best:   8459
Generation:    303, Last:   2905, Mean:    613, Best:   8459
Generation:    304, Last:   3601, Mean:    720, Best:   8459
Generation:    305, Last:   3428, Mean:    621, Best:   8459
Generation:    306, Last:   2212, Mean:    461, Best:   8459
Generation:    307, Last:   2655, Mean:    715, Best:   8459
Generation:    308, Last:   3034, Mean:    587, Best:   8459
Generation:    309, Last:   5899, Mean:    782, Best:   8459
Generation:    310, Last:   2653, Mean:    622, Best:   8459
Generation:    311, Last:   7627, Mean:    705, Best:   8459
Generation:    312, Last:   3428, Mean:    576, Best:   8459
Generation:    313, Last:   4353, Mean:    632, Best:   8459
Generation:    314, Last:   3051, Mean:    582, Best:   8459
Generation:    315, Last:   3164, Mean:    629, Best:   8459
Generation:    316, Last:   2252, Mean:    516, Best:   8459
Generation:    317, Last:   1979, Mean:    620, Best:   8459
Generation:    318, Last:   2726, Mean:    550, Best:   8459
Generation:    319, Last:   2438, Mean:    555, Best:   8459
Generation:    320, Last:   2219, Mean:    550, Best:   8459
Generation:    321, Last:   4605, Mean:    717, Best:   8459
Generation:    322, Last:   3788, Mean:    644, Best:   8459
Generation:    323, Last:   2886, Mean:    605, Best:   8459
Generation:    324, Last:   4412, Mean:    663, Best:   8459
Generation:    325, Last:   2592, Mean:    534, Best:   8459
Generation:    326, Last:   2948, Mean:    551, Best:   8459
Generation:    327, Last:   3476, Mean:    647, Best:   8459
Generation:    328, Last:   3141, Mean:    621, Best:   8459
Generation:    329, Last:   3898, Mean:    672, Best:   8459
Generation:    330, Last:   6038, Mean:    492, Best:   8459
Generation:    331, Last:   3812, Mean:    664, Best:   8459
Generation:    332, Last:   4110, Mean:    612, Best:   8459
Generation:    333, Last:   2665, Mean:    558, Best:   8459
Generation:    334, Last:   3318, Mean:    781, Best:   8459
Generation:    335, Last:   2472, Mean:    561, Best:   8459
Generation:    336, Last:   6114, Mean:    651, Best:   8459
Generation:    337, Last:   7205, Mean:    733, Best:   8459
Generation:    338, Last:   4482, Mean:    722, Best:   8459
Generation:    339, Last:   2816, Mean:    517, Best:   8459
Generation:    340, Last:   2804, Mean:    718, Best:   8459
Generation:    341, Last:   4426, Mean:    730, Best:   8459
Generation:    342, Last:   3294, Mean:    653, Best:   8459
Generation:    343, Last:   2618, Mean:    733, Best:   8459
Generation:    344, Last:   6208, Mean:    803, Best:   8459
Generation:    345, Last:   4786, Mean:    635, Best:   8459
Generation:    346, Last:   2905, Mean:    711, Best:   8459
Generation:    347, Last:   3488, Mean:    547, Best:   8459
Generation:    348, Last:   2058, Mean:    509, Best:   8459
Generation:    349, Last:   3167, Mean:    823, Best:   8459
Generation:    350, Last:   4229, Mean:    751, Best:   8459
Generation:    351, Last:   4037, Mean:    639, Best:   8459
Generation:    352, Last:   2898, Mean:    699, Best:   8459
Generation:    353, Last:   5265, Mean:    636, Best:   8459
Generation:    354, Last:   6420, Mean:    661, Best:   8459
Generation:    355, Last:   3532, Mean:    812, Best:   8459
Generation:    356, Last:   4761, Mean:    844, Best:   8459
Generation:    357, Last:   5087, Mean:    859, Best:   8459
Generation:    358, Last:   4920, Mean:    655, Best:   8459
Generation:    359, Last:   3337, Mean:    755, Best:   8459
Generation:    360, Last:   3557, Mean:    942, Best:   8459
Generation:    361, Last:   3785, Mean:    772, Best:   8459
Generation:    362, Last:   4357, Mean:    799, Best:   8459
Generation:    363, Last:   3296, Mean:    784, Best:   8459
Generation:    364, Last:   5264, Mean:    887, Best:   8459
Generation:    365, Last:   4426, Mean:    861, Best:   8459
Generation:    366, Last:   4146, Mean:    870, Best:   8459
Generation:    367, Last:   6047, Mean:    945, Best:   8459
Generation:    368, Last:   2655, Mean:    704, Best:   8459
Generation:    369, Last:   3707, Mean:    774, Best:   8459
Generation:    370, Last:   3098, Mean:    757, Best:   8459
Generation:    371, Last:   4696, Mean:    960, Best:   8459
Generation:    372, Last:   2916, Mean:    758, Best:   8459
Generation:    373, Last:   5351, Mean:   1013, Best:   8459
Generation:    374, Last:   4514, Mean:    990, Best:   8459
Generation:    375, Last:   4944, Mean:    929, Best:   8459
Generation:    376, Last:   4490, Mean:    842, Best:   8459
Generation:    377, Last:   4691, Mean:    780, Best:   8459
Generation:    378, Last:   4067, Mean:    847, Best:   8459
Generation:    379, Last:   2601, Mean:    786, Best:   8459
Generation:    380, Last:   4414, Mean:    889, Best:   8459
Generation:    381, Last:   6109, Mean:    722, Best:   8459
Generation:    382, Last:   4409, Mean:    947, Best:   8459
Generation:    383, Last:   4368, Mean:    938, Best:   8459
Generation:    384, Last:   2942, Mean:    719, Best:   8459
Generation:    385, Last:   7260, Mean:    966, Best:   8459
Generation:    386, Last:   3890, Mean:    954, Best:   8459
Generation:    387, Last:   3987, Mean:    970, Best:   8459
Generation:    388, Last:   2830, Mean:    783, Best:   8459
Generation:    389, Last:   4246, Mean:    910, Best:   8459
Generation:    390, Last:   7530, Mean:   1080, Best:   8459
Generation:    391, Last:   5428, Mean:    825, Best:   8459
Generation:    392, Last:   5297, Mean:    970, Best:   8459
Generation:    393, Last:   6103, Mean:   1023, Best:   8459
